35913	0	1	35913	5	1	1	14	0	9900000	500	0	-1	-1	1154016.74	6	1
35900	0	1	14360	5	1	0	8	0	0	26	0	-1	-1	35900	1	4
35364	0	1	0	4	1	3	2	0	35000000	308	1	3	50	350000	1	5
35056	0	1	14022.4	4	2	2	26	0	14700000	75	0	-1	-1	35056	1	4
35000	0	1	0	0	0	3	21	-1	0	42	1	4	-1	0	0	5
35000	0	1	7000	0	0	2	4	-1	2600000	40	1	-1	10	35000	1	3
35000	0	1	0	0	0	3	2	-1	3500000	44	1	3	41	12600	1	5
35000	0	1	0	0	2	3	-1	-1	6100000	40	0	-1	-1	15000	1	5
35000	0	1	14000	0	1	0	2	-1	14500000	255	0	-1	-1	35000	2	4
35000	0	1	0	0	0	3	16	-1	517600000	3	0	-1	-1	0	0	5
35000	0	1	0	0	0	3	23	-1	0	42	1	4	-1	0	0	5
34844	0	1	34844	6	1	1	4	0	186652000	1400	1	117	-1	691510.14	17	1
34500	0	1	34500	0	0	1	4	-1	-1	2	0	-1	-1	0	0	1
34000	0	1	34000	0	0	1	-1	-1	0	3500	0	-1	-1	20000	1	1
33000	0	1	0	0	0	3	10	-1	13500000	129	1	-1	-1	107500	2	5
33000	0	1	0	0	0	3	11	0	1400000	31	1	-1	-1	7222.93	1	5
32920	0	1	32920	7	0	1	21	0	2800000	26	0	-1	-1	21000	2	1
32920	0	1	32920	7	0	1	21	0	2800000	26	0	-1	-1	21000	2	1
32765.7	0	1	32765.7	13	0	1	22	0	0	81	1	-1	-1	0	0	1
32765.7	0	1	32765.7	13	0	1	22	0	0	81	1	-1	-1	0	0	1
32758	0	1	13103.2	2	1	2	2	0	60000000	2552	0	-1	3200	583375.5	9	4
32612	0	1	13044.8	0	0	2	23	-1	0	19	0	2	-1	32612	1	4
32500	0	1	32500	0	0	1	4	-1	140000	100	0	-1	-1	49850	3	1
32274	0	1	0	1	1	3	21	0	0	845	0	-1	-1	0	0	5
32126.5	0	0	32126.5	12	1	1	9	0	186652000	1400	1	117	-1	691510.14	17	1
31800	0	1	0	0	2	3	16	-1	2100000	18	0	-1	-1	0	0	5
31325	0	1	31325	5	1	1	-1	0	278856691	1000	0	-1	-1	735700	5	1
31188	0	1	31188	3	1	1	-1	0	60000000	2552	0	-1	3200	583375.5	9	1
31000	0	1	0	4	0	3	14	0	0	31	0	1	7	3151.71	1	5
31000	0	1	0	4	1	3	26	0	108119178	475	1	-1	-1	400000	2	5
30826.96	0	1	0	11	1	3	9	0	190000	21	1	-1	-1	0	0	5
30680	0	1	30680	2	1	1	2	0	14800000	370	0	-1	-1	0	0	1
30680	0	1	30680	2	1	1	-1	0	319000000	750	0	-1	-1	288900	1	1
30536	0	1	30536	3	1	1	-1	0	60000000	2552	0	-1	3200	583375.5	9	1
30481	0	1	30481	8	1	1	2	0	60000000	2552	0	-1	3200	583375.5	9	1
30400	0	1	30400	1	1	1	21	0	60000000	2552	0	-1	3200	583375.5	9	1
30000	0	1	0	1	1	3	21	0	60000000	2552	0	-1	3200	583375.5	9	5
30000	0	1	12000	0	0	0	11	0	3000000	25	1	-1	-1	30000	1	4
30000	0	1	30000	1	1	1	9	0	12600000	450	0	-1	-1	0	0	1
30000	0	1	0	0	0	3	-1	-1	7300000	41	0	-1	-1	0	0	5
30000	0	0	30000	1	1	1	26	0	186652000	1400	1	117	-1	691510.14	17	1
30000	0	1	0	0	0	3	2	-1	2900000	26	1	-1	-1	-350	1	5
30000	0	1	6000	0	2	2	14	-1	4239925	23	1	4	-1	30000	1	3
30000	0	1	6000	0	0	0	26	-1	0	50	1	3	-1	30000	1	3
30000	0	1	0	0	1	3	26	-1	302000000	345	0	-1	-1	14000	1	5
30000	0	1	6000	0	1	2	23	-1	463600000	590	0	-1	-1	30000	1	3
30000	0	1	0	0	0	3	11	-1	0	54	1	-1	-1	5000	1	7
30000	0	1	0	0	1	3	9	0	1200000	26	1	-1	-1	0	0	5
30000	0	1	0	0	0	3	26	-1	2800000	27	1	-1	-1	0	0	5
30000	0	1	0	0	1	3	-1	-1	105900000	295	0	-1	-1	65500	4	5
30000	0	1	0	0	0	3	21	-1	2400000	31	1	1	7	0	0	5
30000	0	1	0	0	1	3	2	-1	81600000	115	0	-1	-1	0	0	5
30000	0	1	0	0	0	3	6	-1	560000000	2	0	-1	4000	0	0	5
29992	0	1	0	8	1	3	2	0	60000000	2552	0	-1	3200	583375.5	9	5
29950	0	1	29950	0	1	1	-1	-1	626000000	12000	0	8000	-1	8000	1	1
29904	0	1	29904	6	1	1	4	0	186652000	1400	1	117	-1	691510.14	17	1
29720	0	1	29720	7	0	1	10	0	1100000	30	1	-1	-1	0	0	1
29314	0	1	29314	2	1	1	2	0	60000000	2552	0	-1	3200	583375.5	9	1
29000	0	1	11600	0	2	2	21	-1	1100000	11	1	-1	-1	56440	2	4
28910	0	1	28910	2	1	1	-1	0	86600000	103	0	-1	-1	123000	2	1
28910	0	1	28910	2	1	1	2	0	8200000	93	0	-1	-1	0	0	1
28776.75	0	1	28776.75	5	1	1	26	0	7300000	41	0	-1	-1	0	0	1
28776.75	0	1	28776.75	5	1	1	26	0	7300000	41	0	-1	-1	0	0	1
28620	0	1	0	9	1	3	9	0	1800000	43	1	-1	-1	65000	2	5
28349.6	0	0	28349.6	24	0	1	11	0	1700000	23	1	1	-1	0	0	1
28100	0	1	28100	4	1	1	2	0	119500000	2539	0	-1	-1	356340	11	1
28100	0	1	28100	4	1	1	-1	0	119500000	2539	0	-1	-1	356340	11	1
28000	0	1	0	0	1	3	21	-1	2300000	30	0	-1	-1	0	0	5
27985.85	0	0	11194.34	24	2	0	4	0	2300000	20	1	-1	4	27985.85	1	4
27900	0	1	27900	4	1	1	-1	0	119500000	2539	0	-1	-1	356340	11	1
27882.84	0	1	27882.84	8	0	1	10	0	1100000	30	1	-1	-1	0	0	1
27685	0	1	0	2	1	3	-1	0	335900000	499	0	-1	-1	80000	1	5
27500	0	1	0	0	1	3	14	-1	4239925	23	1	4	-1	30000	1	5
27440	0	1	5488	0	0	2	21	-1	1100000	11	1	-1	-1	56440	2	3
27300	0	1	27300	0	1	1	-1	-1	626000000	12000	0	8000	-1	8000	1	1
26700	0	1	0	0	1	3	14	0	14000000	1600	1	-1	-1	67475.4	5	5
26560	0	1	26560	2	1	1	2	0	13500000	129	1	-1	-1	107500	2	1
26400	5	1	26400	0	0	1	16	-1	372000000	-1	0	-1	20000	0	0	1
26282	0	0	26282	9	1	1	2	0	14000000	1600	1	-1	-1	67475.4	5	1
26045.25	0	0	26045.25	7	1	1	2	0	6300000	134	1	6	-1	127310	3	1
25916.4	0	1	25916.4	2	1	1	9	0	1800000	43	1	-1	-1	65000	2	1
25520	0	1	25520	4	1	1	21	0	119500000	2539	0	-1	-1	356340	11	1
25190	0	1	10076	0	1	2	16	-1	126000000	195	0	-1	-1	344762.5	7	4
25100	0	1	25100	4	1	1	-1	0	119500000	2539	0	-1	-1	356340	11	1
25000	0	1	0	0	1	3	26	-1	0	50	1	2	-1	0	1	5
25000	0	1	10000	0	1	2	16	-1	30000000	345	0	2	-1	25000	1	4
25000	2	1	0	0	0	3	-1	-1	5480000000	-1	0	-1	72025	15000	2	5
25000	0	1	10000	0	0	0	4	-1	0	2	0	-1	-1	25000	1	4
25000	0	1	5000	0	1	0	4	-1	2300000	33	1	3	8	33400	2	3
25000	0	1	5000	0	1	2	26	-1	4800000	52	0	3	-1	25000	1	3
25000	0	1	0	0	0	3	-1	-1	-1	2	0	-1	-1	0	0	5
25000	0	1	10000	0	1	2	23	-1	0	181	0	1	1	25000	1	4
25000	0	1	0	0	1	3	9	-1	28450492	180	1	3	-1	0	1	6
25000	4	2	0	0	0	3	4	-1	20500000	385	0	-1	-1	75000	1	5
25000	0	1	10000	0	0	0	4	-1	230000	28	0	1	-1	25000	1	4
25000	0	1	5000	0	0	2	4	-1	26800000	350	0	-1	-1	725000	3	3
25000	0	1	25000	0	1	1	16	-1	140000	100	0	-1	-1	49850	3	1
25000	0	1	0	0	0	3	15	-1	0	2	0	-1	-1	25000	1	5
25000	0	1	25000	0	0	1	-1	-1	-1	2	0	-1	-1	0	0	1
25000	0	1	0	0	1	3	26	0	5143948	49	1	1	9	54000	2	5
24988	0	1	9995.2	0	2	0	14	-1	1000000	15	1	-1	-1	24988	1	4
24835.96	0	0	0	4	0	3	-1	0	2900000	40	1	3	-1	0	0	5
24832.5	0	1	24832.5	0	1	1	2	-1	0	3500	0	-1	-1	20000	1	1
24525	0	1	24525	3	1	1	9	0	8700000	101	0	-1	-1	0	0	1
24500	0	1	0	1	1	3	16	0	105900000	295	0	-1	-1	65500	4	5
24500	0	1	24500	0	0	1	-1	-1	-1	-1	0	-1	3500	0	0	1
24450	0	1	24450	1	1	1	21	0	60000000	2552	0	-1	3200	583375.5	9	1
24095	0	1	0	11	2	3	9	0	0	788	1	-1	-1	10000	1	5
24010	0	1	24010	2	1	1	4	0	600000	13	0	-1	-1	0	0	1
24000	0	1	0	0	2	3	-1	-1	5500000	52	1	-1	-1	50000	1	5
24000	0	1	4800	0	1	2	4	-1	0	50	0	-1	-1	87000	2	3
23780.08	0	1	23780.08	7	0	1	26	0	186652000	1400	1	117	-1	691510.14	17	1
23607.76	0	0	23607.76	17	0	1	9	0	3300000	27	1	-1	6	40000	1	1
23361.9	0	0	0	5	1	3	-1	0	2600000	40	1	-1	-1	0	0	5
23070	0	1	23070	2	1	1	7	0	0	86	1	-1	-1	0	0	1
22950	0	1	22950	0	1	1	-1	-1	626000000	12000	0	8000	-1	8000	1	1
22895.57	0	1	22895.57	16	0	1	21	0	4200000	49	1	-1	-1	0	0	1
22891.2	0	0	22891.2	4	1	1	2	0	186652000	1400	1	117	-1	691510.14	17	1
22800	0	1	0	0	0	3	-1	-1	0	2	0	-1	-1	25000	1	5
22756	0	1	0	0	0	3	0	-1	0	43	1	-1	45	-650	1	5
22500	0	1	0	0	1	3	-1	-1	1776965000	6	0	-1	-1	0	0	5
22500	0	1	22500	0	1	1	-1	-1	319000000	750	0	-1	-1	288900	1	1
22450	0	1	22450	0	0	1	-1	-1	28450492	180	1	3	-1	0	1	1
22410	0	1	22410	2	1	1	4	0	30000000	345	0	2	-1	25000	1	1
22300	0	1	22300	3	1	1	-1	0	119500000	2539	0	-1	-1	356340	11	1
22120	0	1	0	0	0	3	16	-1	186652000	1400	1	117	-1	691510.14	17	5
22014.5	0	1	8805.8	11	2	0	16	0	2200000	31	0	1	7	56254.5	2	4
22000	0	1	0	0	2	3	23	-1	150000	6	0	5	-1	8965.8	1	5
21920	0	0	21920	16	1	1	16	0	186652000	1400	1	117	-1	691510.14	17	1
21886.2	0	1	21886.2	2	1	1	16	0	-1	-1	0	-1	-1	0	0	1
21800	0	1	21800	7	0	1	-1	0	4000000	31	1	-1	-1	0	0	1
21780	0	1	21780	10	0	1	2	0	186652000	1400	1	117	-1	691510.14	17	1
21599.65	0	1	15119.76	0	0	0	16	0	310200000	700	0	-1	-1	27419.65	2	2
21599.65	0	1	15119.76	0	0	0	16	0	310200000	700	0	-1	-1	27419.65	2	2
21540	0	1	21540	3	1	1	26	0	380000	15	0	-1	-1	0	0	1
21000	0	1	21000	2	1	1	-1	0	1400000	78	1	-1	-1	0	0	1
21000	0	1	21000	1	1	1	16	0	61000000	61	0	-1	-1	0	0	1
21000	0	1	0	0	0	3	23	-1	0	265	0	-1	-1	0	0	5
21000	0	1	0	0	1	3	16	-1	140000	100	0	-1	-1	49850	3	5
20760	0	1	20760	0	0	1	-1	-1	14500000	255	0	-1	-1	35000	2	1
20700	0	1	14490	3	1	0	2	0	278856691	1000	0	-1	-1	735700	5	2
20400	0	1	20400	0	1	1	9	0	457000000	750	0	1	1	500000	5	1
20000	0	1	0	0	1	3	9	0	1800000	43	1	-1	-1	65000	2	5
20000	0	1	14000	0	1	0	4	0	41700000	250	0	-1	1300	70000	2	2
20000	0	1	0	0	0	3	-1	0	0	788	1	-1	-1	10000	1	5
20000	0	1	0	0	1	3	26	0	185818798	400	0	-1	-1	0	0	5
20000	0	1	8000	0	1	2	9	0	0	3500	0	-1	-1	20000	1	4
20000	0	1	0	0	1	3	-1	-1	119500000	2539	0	-1	-1	356340	11	5
20000	0	1	0	0	1	3	2	-1	769831489	850	0	-1	-1	135000	3	5
20000	0	1	0	0	0	3	4	-1	26800000	350	0	-1	-1	725000	3	5
20000	0	1	0	0	1	3	-1	-1	41700000	250	0	-1	1300	70000	2	5
20000	0	1	20000	1	1	1	2	0	119500000	2539	0	-1	-1	356340	11	1
20000	0	1	0	0	0	3	2	-1	186652000	1400	1	117	-1	691510.14	17	5
20000	0	1	4000	0	1	2	16	-1	20545649	48	0	-1	-1	123600	4	3
20000	0	1	0	0	1	3	-1	-1	8800000	60	0	-1	-1	0	0	5
20000	0	1	4000	0	1	2	4	-1	105900000	295	0	-1	-1	65500	4	3
20000	0	1	0	0	1	3	17	-1	2900000	26	1	-1	-1	-350	1	5
20000	0	1	8000	0	1	0	16	0	5483741	75	0	2	-1	64800	2	4
20000	0	1	0	0	0	3	24	-1	0	158	0	3	-1	5000	2	5
20000	0	1	4000	0	0	2	21	-1	2800000	26	0	-1	-1	21000	2	3
20000	0	1	0	0	0	3	16	-1	769831489	850	0	-1	-1	135000	3	5
20000	6	1	4000	0	0	2	23	-1	292400000	2	0	-1	-1	20000	1	3
20000	0	1	14000	0	0	4	2	-1	-1	-1	0	-1	25000	461000	4	2
20000	0	1	0	0	0	3	-1	-1	4400000	70	1	5	-1	125000	1	5
20000	0	1	0	0	0	3	26	-1	1500000	23	1	-1	-1	0	0	5
20000	2	1	0	0	1	3	10	-1	4880000000	2	0	-1	6000	0	0	5
20000	0	1	0	0	0	3	22	-1	0	300	0	9	-1	76680	2	5
20000	0	1	0	0	1	3	16	-1	414000000	105	0	-1	-1	14000	2	6
20000	0	1	20000	0	0	1	-1	-1	0	300	0	9	-1	76680	2	1
20000	0	1	20000	0	1	1	-1	-1	0	300	0	9	-1	76680	2	1
20000	0	1	0	0	2	3	26	-1	4900000	90	1	2	25	1900	1	5
20000	0	1	0	0	1	3	-1	-1	105900000	295	0	-1	-1	65500	4	5
20000	0	1	0	0	0	3	26	-1	0	96	1	-1	-1	5188.74	2	5
19504.08	0	1	19504.08	6	1	1	16	0	60000000	2552	0	-1	3200	583375.5	9	1
19470	0	1	19470	5	1	1	2	0	119500000	2539	0	-1	-1	356340	11	1
19151.75	0	0	19151.75	19	2	1	2	0	3000000	30	1	-1	-1	0	0	1
19136	0	0	19136	5	1	1	26	0	186652000	1400	1	117	-1	691510.14	17	1
19000	0	1	0	0	0	3	-1	0	0	31	0	1	7	3151.71	1	5
18750	0	1	18750	1	1	1	9	0	12600000	450	0	-1	-1	0	0	1
18745	0	1	18745	1	1	1	21	0	60000000	2552	0	-1	3200	583375.5	9	1
18720	0	1	18720	3	1	1	14	0	130000	40	1	1	-1	3000	1	1
18500	0	0	18500	4	1	1	14	0	9300000	134	1	-1	-1	178900	5	1
18500	0	1	18500	0	1	1	-1	-1	30000000	345	0	2	-1	25000	1	1
18200	0	1	7280	3	1	2	2	0	126000000	195	0	-1	-1	344762.5	7	4
18000	0	1	7200	0	0	0	16	-1	4000000	91	1	-1	-1	107180	3	4
18000	0	1	7200	0	0	0	14	-1	-1	60	1	1	25	270600	3	4
18000	0	1	0	0	1	3	26	-1	0	181	0	1	1	25000	1	5
17924.19	0	0	17924.19	28	0	1	11	0	2300000	20	1	-1	-1	0	0	1
17825.05	0	0	17825.05	5	1	1	2	0	186652000	1400	1	117	-1	691510.14	17	1
17800	0	1	0	0	0	3	16	0	0	249	0	-1	-1	200000	1	5
17720	0	1	17720	6	0	1	26	0	2900000	24	0	-1	-1	115645.87	2	1
17700	0	1	17700	2	1	1	-1	0	119500000	2539	0	-1	-1	356340	11	1
17600	0	1	0	5	0	3	-1	0	28450492	180	1	3	-1	0	1	5
17600	2	1	17600	0	0	1	6	-1	11600000000	-1	0	-1	60000	2880	3	1
17500	0	1	7000	0	0	2	26	-1	0	32	0	-1	-1	27548	3	4
17160	0	1	0	7	0	3	21	0	34000000	50	0	-1	-1	0	0	5
17120	0	1	17120	3	1	1	26	0	0	158	0	3	-1	5000	2	1
17115	0	1	17115	1	1	1	21	0	60000000	2552	0	-1	3200	583375.5	9	1
17000	0	1	17000	0	1	1	-1	-1	626000000	12000	0	8000	-1	8000	1	1
17000	0	1	3400	0	1	2	9	-1	1800000	43	1	-1	-1	65000	2	3
16961.46	0	1	16961.46	21	0	1	26	0	0	50	1	-1	-1	0	0	1
16912	0	1	16912	2	1	1	9	0	60000000	35	0	1	-1	95000	1	1
16744.2	0	0	16744.2	12	2	1	16	0	14000000	1600	1	-1	-1	67475.4	5	1
16744.2	0	0	16744.2	12	2	1	16	0	14000000	1600	1	-1	-1	67475.4	5	1
16520	0	1	11564	3	1	0	11	0	157500000	250	0	-1	-1	16520	1	2
16500	4	2	0	4	0	3	-1	0	11100000	200	0	-1	-1	0	0	5
16443.75	0	1	16443.75	1	1	1	26	0	8900000	100	0	3	80	10568.75	2	1
16380	0	0	16380	2	0	1	2	0	0	96	1	-1	-1	5188.74	2	1
16300	0	1	16300	1	1	1	-1	0	60000000	2552	0	-1	3200	583375.5	9	1
16250	0	0	0	1	1	3	9	0	3200000	50	1	-1	-1	0	0	5
16000	0	1	16000	1	1	1	21	0	60000000	2552	0	-1	3200	583375.5	9	1
16000	0	1	0	1	1	3	26	0	105900000	295	0	-1	-1	65500	4	5
15855	0	1	15855	2	1	1	-1	0	8900000	100	0	3	80	10568.75	2	1
15487.5	0	1	0	1	1	3	26	0	105900000	295	0	-1	-1	65500	4	5
15480	0	1	15480	5	1	1	26	0	380000	15	0	-1	-1	0	0	1
15450.05	0	1	15450.05	0	1	1	-1	-1	119500000	2539	0	-1	-1	356340	11	1
15340	0	1	15340	2	1	1	-1	0	14800000	370	0	-1	-1	0	0	1
15200	0	1	15200	1	1	1	-1	0	119500000	2539	0	-1	-1	356340	11	1
15160	0	1	15160	7	1	1	23	0	0	16	1	-1	-1	0	0	1
15000	0	1	0	1	1	3	-1	0	119500000	2539	0	-1	-1	356340	11	5
15000	0	1	15000	0	1	1	2	-1	0	3000	0	-1	-1	0	0	1
15000	0	1	6000	0	1	4	23	0	2500000	30	1	-1	-1	15000	1	4
15000	0	1	0	0	1	3	2	0	9300000	134	1	-1	-1	178900	5	6
15000	0	1	0	0	0	3	23	-1	4	12	0	-1	-1	0	0	5
15000	2	1	6000	0	0	2	-1	-1	5480000000	-1	0	-1	72025	15000	2	4
15000	0	1	3000	0	1	2	16	-1	6100000	40	0	-1	-1	15000	1	3
15000	0	1	0	0	0	3	10	-1	244882000	5	0	-1	-1	0	1	5
15000	0	1	15000	0	0	1	16	-1	33100000	2	0	-1	-1	14244	1	1
15000	0	1	0	0	0	3	11	0	2900000	24	0	-1	-1	115645.87	2	5
15000	0	1	3000	0	1	2	21	-1	10228150	40	0	-1	-1	16500	2	3
15000	0	1	0	0	0	3	4	-1	0	2	0	-1	-1	25000	1	5
15000	0	1	0	0	0	3	4	-1	110000	450	0	-1	-1	0	0	5
15000	0	1	6000	0	1	2	2	-1	237200000	1000	0	-1	-1	74500	5	4
15000	0	1	15000	0	0	1	23	-1	26800000	350	0	-1	-1	725000	3	1
15000	0	1	0	0	1	3	21	-1	10228150	40	0	-1	-1	16500	2	5
15000	0	1	0	0	0	3	2	-1	0	300	0	9	-1	76680	2	5
15000	0	1	3000	0	1	0	26	-1	278856691	1000	0	-1	-1	735700	5	3
15000	0	1	15000	0	1	1	-1	-1	463600000	590	0	-1	-1	30000	1	1
15000	0	1	0	0	1	3	-1	-1	0	75	0	-1	-1	0	0	5
15000	2	1	15000	0	0	1	21	-1	5480000000	-1	0	-1	72025	15000	2	1
15000	0	1	0	0	1	3	-1	-1	12500000	110	0	-1	-1	0	1	5
15000	0	1	0	0	1	3	26	-1	8800000	60	0	-1	-1	0	0	5
15000	0	1	0	0	1	3	26	-1	8800000	60	0	-1	-1	0	0	5
15000	0	1	0	0	1	3	21	-1	10228150	40	0	-1	-1	16500	2	5
15000	0	1	0	0	1	3	2	-1	35000000	186	1	2	-1	110375	5	5
15000	0	1	0	0	1	3	16	-1	20545649	48	0	-1	-1	123600	4	5
15000	0	1	15000	0	0	1	-1	-1	0	3000	0	-1	-1	0	0	1
15000	0	1	6000	0	1	0	16	0	237200000	1000	0	-1	-1	74500	5	4
15000	2	1	0	0	0	3	-1	-1	5480000000	-1	0	-1	72025	15000	2	5
15000	0	1	0	0	1	3	21	-1	3600000	50	0	-1	-1	1000	1	5
15000	0	1	0	0	0	3	21	-1	0	31	0	1	7	3151.71	1	5
15000	0	1	0	0	0	3	9	-1	2400000	35	1	2	-1	0	0	5
14940	0	1	0	0	2	3	26	-1	190000	14	0	-1	-1	0	0	5
14848	0	1	14848	5	1	1	-1	0	186652000	1400	1	117	-1	691510.14	17	1
14670	0	1	14670	1	1	1	21	0	0	845	0	-1	-1	0	0	1
14620	0	1	14620	0	1	1	2	-1	0	3500	0	-1	-1	20000	1	1
14611.2	0	1	14611.2	2	1	1	-1	0	119500000	2539	0	-1	-1	356340	11	1
14455	0	1	14455	2	1	1	2	0	29	70	0	-1	-1	0	0	1
14400	2	1	14400	0	0	1	-1	-1	11600000000	-1	0	-1	60000	2880	3	1
14223.78	0	0	5689.51	8	2	3	16	0	186652000	1400	1	117	-1	691510.14	17	4
14000	0	0	0	1	1	3	26	0	186652000	1400	1	117	-1	691510.14	17	5
14000	0	1	0	0	2	3	14	-1	1500000	17	1	1	8	0	0	5
14000	0	0	14000	1	1	1	26	0	186652000	1400	1	117	-1	691510.14	17	1
14000	0	1	2800	0	1	2	16	-1	414000000	105	0	-1	-1	14000	2	3
14000	0	1	5600	0	1	2	4	-1	302000000	345	0	-1	-1	14000	1	4
13940	0	1	5576	4	1	0	2	0	60000000	2552	0	-1	3200	583375.5	9	4
13900	0	1	13900	0	1	1	-1	-1	626000000	12000	0	8000	-1	8000	1	1
13762.75	0	1	0	0	0	3	16	-1	4400000	39	1	1	10	0	0	5
13734.63	0	1	13734.63	16	0	1	21	0	1100000	17	1	1	5	0	0	1
13550	0	1	13550	4	1	1	10	0	0	31	0	-1	-1	11600	3	1
13543.35	0	1	13543.35	16	2	1	-1	0	4000000	31	1	-1	-1	0	0	1
13543.35	0	1	13543.35	16	2	1	-1	0	4000000	31	1	-1	-1	0	0	1
13540	0	1	13540	2	1	1	21	0	4900000	90	1	2	25	1900	1	1
13500	0	1	13500	3	1	1	-1	0	186652000	1400	1	117	-1	691510.14	17	1
13500	0	1	13500	1	1	1	-1	0	105900000	295	0	-1	-1	65500	4	1
13483.75	0	1	13483.75	22	2	1	9	0	1500000	18	1	-1	-1	0	0	1
13390	0	1	13390	2	1	1	-1	0	319000000	750	0	-1	-1	288900	1	1
13303.55	0	1	13303.55	19	0	1	26	0	2100000	26	1	1	8	0	0	1
13272	0	0	13272	2	1	1	-1	0	0	18	1	-1	-1	0	0	1
13236	0	1	13236	0	1	1	14	0	119500000	2539	0	-1	-1	356340	11	1
13203	0	0	13203	18	1	1	-1	0	180000	24	1	-1	-1	0	0	1
13167	0	1	13167	2	1	1	26	0	7300000	41	0	-1	-1	0	0	1
13040	0	1	13040	1	1	1	21	0	60000000	2552	0	-1	3200	583375.5	9	1
13000	0	1	13000	2	1	1	2	0	9900000	500	0	-1	-1	1154016.74	6	1
13000	0	1	0	0	0	3	26	0	5143948	49	1	1	9	54000	2	5
13000	0	1	0	0	0	3	26	0	5143948	49	1	1	9	54000	2	5
13000	0	1	0	0	0	3	26	-1	2000000	77	1	-1	-1	250000	2	5
13000	0	1	13000	0	1	1	-1	-1	12500000	110	0	-1	-1	0	1	1
12958.4	0	1	12958.4	0	1	1	-1	-1	60000000	2552	0	-1	3200	583375.5	9	1
12750	0	1	12750	0	1	1	-1	-1	186652000	1400	1	117	-1	691510.14	17	1
12640	0	1	12640	0	1	1	-1	-1	60000000	2552	0	-1	3200	583375.5	9	1
12600	0	1	5040	3	0	2	9	0	3500000	44	1	3	41	12600	1	4
12600	0	1	12600	0	1	1	-1	-1	119500000	2539	0	-1	-1	356340	11	1
12500	0	0	0	1	1	3	26	0	4900000	90	1	2	25	1900	1	5
12500	0	1	5000	1	1	2	2	0	237200000	1000	0	-1	-1	74500	5	4
12500	0	1	0	0	1	3	26	-1	1000000	12	1	1	5	0	0	5
12464	0	1	4985.6	2	1	2	21	0	60000000	2552	0	-1	3200	583375.5	9	4
12272	0	1	0	2	1	3	16	0	140000	150	0	-1	-1	0	0	5
12175.4	0	1	4870.16	0	1	2	2	0	14000000	1600	1	-1	-1	67475.4	5	4
12175.4	0	1	4870.16	0	1	2	2	0	14000000	1600	1	-1	-1	67475.4	5	4
12112.9	0	1	0	23	0	3	11	0	6000000	23	0	-1	-1	0	0	5
12062.5	0	1	12062.5	0	1	1	-1	-1	270233547	2	0	-1	-1	0	1	1
12000	0	1	4800	0	0	2	4	0	6100000	120	1	4	35	18500	3	4
12000	0	1	12000	0	1	1	16	-1	600000	13	0	-1	-1	0	0	1
12000	0	1	0	0	2	3	26	-1	200000	10	0	-1	-1	0	0	5
12000	0	1	0	0	2	3	14	-1	0	10	1	-1	-1	0	0	5
12000	0	1	0	0	2	3	4	-1	250000	2	1	-1	-1	0	0	5
12000	0	1	0	0	0	3	-1	-1	126000000	195	0	-1	-1	344762.5	7	5
12000	0	1	12000	0	1	1	4	-1	600000	13	0	-1	-1	0	0	1
11987.5	0	1	11987.5	0	1	1	-1	-1	335900000	499	0	-1	-1	80000	1	1
11985	0	0	11985	2	1	1	-1	0	186652000	1400	1	117	-1	691510.14	17	1
11857.44	0	1	11857.44	17	0	1	23	0	1200000	17	1	-1	-1	0	0	1
11812.5	0	1	0	8	1	3	8	-1	0	26	0	-1	-1	35900	1	5
11800	0	1	0	0	1	3	26	0	302000000	345	0	-1	-1	14000	1	5
11730	0	1	0	3	1	3	16	0	0	50	0	-1	-1	87000	2	5
11730	0	1	0	3	1	3	16	0	0	50	0	-1	-1	87000	2	5
11730	0	1	0	3	1	3	16	0	0	50	0	-1	-1	87000	2	5
11725	0	1	11725	2	1	1	-1	0	119500000	2539	0	-1	-1	356340	11	1
11684.8	0	1	11684.8	3	1	1	16	0	61000000	61	0	-1	-1	0	0	1
11600	0	1	11600	4	1	1	-1	0	119500000	2539	0	-1	-1	356340	11	1
11600	0	1	11600	7	0	1	0	0	530000	10	0	-1	-1	0	0	1
11563.13	0	1	11563.13	0	1	1	-1	-1	0	42	1	4	-1	0	0	1
11544	0	1	11544	2	1	1	-1	-1	850000	87	0	1	10	0	0	1
11535	0	1	11535	2	1	1	2	0	0	86	1	-1	-1	0	0	1
11535	0	1	11535	2	1	1	14	0	0	86	1	-1	-1	0	0	1
11535	0	1	11535	2	1	1	9	0	0	86	1	-1	-1	0	0	1
11535	0	1	11535	2	1	1	2	0	0	86	1	-1	-1	0	0	1
11535	0	1	11535	2	1	1	21	0	0	86	1	-1	-1	0	0	1
11532.2	0	0	11532.2	12	2	1	2	0	14000000	1600	1	-1	-1	67475.4	5	1
11532.2	0	0	11532.2	12	2	1	2	0	14000000	1600	1	-1	-1	67475.4	5	1
11532.2	0	0	11532.2	12	2	1	2	0	14000000	1600	1	-1	-1	67475.4	5	1
11500	0	1	11500	1	1	1	-1	0	105900000	295	0	-1	-1	65500	4	1
11500	0	1	11500	0	1	1	-1	-1	186652000	1400	1	117	-1	691510.14	17	1
11450	0	1	0	3	1	3	16	0	34000000	50	0	-1	-1	0	0	5
11425	0	1	0	3	1	3	-1	0	2200000	31	0	1	7	56254.5	2	5
11272.13	0	1	11272.13	17	2	1	8	0	1500000	17	0	0	-1	0	0	1
